brand,branch_name,address,city,stars,sentiment,clean_text,clean_language,review_length,review_id,review_index,food_quality,order_accuracy,staff_professionalism,speed_of_service,hygiene_cleanliness,facility_equipment,product_availability,no_specific_complaint,is_api_fail
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,"Nuggets sauce not given
Chilli sauce not given
Tissue not given
🤷🏻‍♂️",en,12,599,50,"{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['Nuggets sauce not given', 'Chilli sauce not given', 'Tissue not given']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,Really crowded place. The entrance really needs some design thinking.,en,10,600,1,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['crowded place', 'entrance needs design thinking']}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,"Whenever I was here 4 drive through, it is always looooong 'Q'..",en,12,601,2,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['long queue at drive thru']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,"Bad service, I been waiting for my chicken for 1 hour yesterday🙄",en,12,602,3,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['waiting for chicken for 1 hour']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,Service totally out. Food not up to standard.,en,8,603,4,"{'detected': 1, 'issues': ['food not up to standard']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,waited 30 min for my food,en,6,604,5,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['waited 30 min for food']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,Always too little staff and long queues inside.,en,8,605,6,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['long queues inside']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,The menu is very limited compared with other branches.,en,9,606,7,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['menu is very limited']}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,Need more parking! Thank you,en,5,607,8,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['need more parking']}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,Lim8ted parking...thanks awhile due to long queue,en,7,608,9,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['long queue']}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['limited parking']}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,Drive through is too crowded,en,5,609,10,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['drive through is too crowded']}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,The food taste very bland..,en,5,610,11,"{'detected': 1, 'issues': ['food taste very bland']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,Delivery take long time to reach,en,6,611,12,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['delivery take long time to reach']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,Unmarried people serving customer,en,4,612,13,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 1},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,the slowest drive thru ever,en,5,613,14,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['slowest drive thru ever']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,Slow service,en,2,614,15,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['slow service']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,Milo taste nothing like it.,en,5,615,16,"{'detected': 1, 'issues': ['Milo taste nothing like it']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,New macdonald outlet but inefficient,en,5,616,17,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 1},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,My double cheeseburger not up to the standard,en,8,617,18,"{'detected': 1, 'issues': ['double cheeseburger not up to the standard']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,⭐⭐⭐,en,1,618,19,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 1},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,Dirtiest McDonald's outlet that I have been to.,en,8,619,20,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': [""dirtiest McDonald's outlet""]}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,Drive through always slow.,en,4,620,21,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['drive through always slow']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,Service is not that good,en,5,621,22,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 1},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,Chicken served was cold,en,4,622,23,"{'detected': 1, 'issues': ['chicken served was cold']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,Needs major improvement,en,3,623,24,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 1},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,no option for vegetarians,en,4,624,25,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['no option for vegetarians']}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,Poor service.,en,2,625,26,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 1},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,Ok,en,1,626,27,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 1},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,Slow service,en,2,627,28,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['slow service']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,Very messy,en,2,628,29,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['very messy']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,Need an upgrade,en,3,629,30,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 1},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,Normal,en,1,630,31,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 1},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,Poor,en,1,631,32,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 1},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,"I beli mcd kt sini selalu dpt tk cukup, pgi tdi i order burger chicken with scramble egg tapi scramble egg nya tkde????? Haih byr mahal2 dpt burger mcmni je",ms,30,632,33,"{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['always get not enough items', 'ordered burger chicken with scramble egg but scramble egg was missing']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,siapa yang uruskan air harini.. order air oren mc fizz dan milo totally out.. ais kurang plus tawar habis,ms,19,633,34,"{'detected': 1, 'issues': ['ice less and bland']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['orange Mc Fizz and Milo totally out']}",{'detected': 0},False
McD,Cyberjaya DT,"Prima 5B, Prima Avenue 1, Jalan Teknorat 5, Cyber 5 , Cyberjaya,, Selangor, 63000 Selangor, Malaysia",Cyberjaya,2,Negative,"I rasa I akan bagi 5 star kot kalau I tak kena experience macam tadi. Around 11 pm lebih macamtu I makan dekat sini. All is fine sampai satu masa tiba² this particular guy yg macam MANAGER react dekat staff dia dengan cara yg agak poyo. That guy pakai spec mata, black sweatshirt, black cap and black slim fit jeans ig. Like for me tak perlu kot sound staff you depan customer. PLEASE BELAJAR HANDLE YOUR STAFF PROFESSIONALLY YE BUKAN SEBAB YOU ORANG ATASAN YOU BOLEH LAYAN STAFF YOU DENGAN CARA YG TAK BERADAB DAN POYO. Dahlah berborak bertiga dekat situ lama² tak kisah pasal outlet sendiri lepastu boleh sound balik staff bila staff you tanya dekat you aiyoo this one guy already make me think negatively about that outlet tauu!! I and my family tak selesa ye nak makan lepas that guy buat macamtu. SO PLEASE CHECK CCTV OR ANYTHING SO THAT MANAGER GUY KENA TINDAKAN TATATERTIB ATAS CARA KERJA DIA YG TAK PROFESSIONAL OKAY THANK YOU BYE!!",ms,169,634,35,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': [""manager reacted to staff in a 'poyo' (arrogant/annoying) way"", 'manager sounded staff in front of customers', 'manager and staff chatting for a long time not caring about the outlet', 'manager sounded back at staff when staff asked him', ""manager's unprofessional work ethic""]}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
